product_name,comment_header,comment,rating
MUSCLEBLAZE Creatine,Great product,That.e goodREAD MORE,5
MUSCLEBLAZE Creatine,Must buy!,Nice product and I will.take regularlyREAD MORE,5
MUSCLEBLAZE Creatine,Best in the market!,Best creatineREAD MORE,5
MUSCLEBLAZE Creatine,Unsatisfactory,Very poorREAD MORE,5
MUSCLEBLAZE Creatine,Excellent,ThanksREAD MORE,5
MUSCLEBLAZE Creatine,Worth every penny,Genuine productREAD MORE,5
MUSCLEBLAZE Creatine,Just wow!,Original and genuine productREAD MORE,5
MUSCLEBLAZE Creatine,Highly recommended,Nice mixibilityREAD MORE,4
MUSCLEBLAZE Creatine,Delightful,Effective but use wiselyREAD MORE,5
MUSCLEBLAZE Creatine,Terrific,Product quantity is superb..It's effect on body really helpful for gym lover🔥🤛READ MORE,No rating
MUSCLEBLAZE Creatine,Terrific purchase,GoodREAD MORE,5
MUSCLEBLAZE Creatine,Worth every penny,SupREAD MORE,5
MUSCLEBLAZE Creatine,Moderate,Porduct is un testy 🤮READ MORE,5
MUSCLEBLAZE Creatine,Simply awesome,goodREAD MORE,5
MUSCLEBLAZE Creatine,Super!,Insane strengthREAD MORE,5
MUSCLEBLAZE Creatine,Really Nice,All good.READ MORE,5
MUSCLEBLAZE Creatine,Perfect product!,SuperbREAD MORE,5
MUSCLEBLAZE Creatine,Awesome,Good productREAD MORE,4
MUSCLEBLAZE Creatine,Wonderful,The MB creatine is best for you.READ MORE,3
MUSCLEBLAZE Creatine,Nice,Ok good product..iam expecting flavour taste it's not comfortable but ok..READ MORE,No rating
MUSCLEBLAZE Creatine,Really Nice,NiceREAD MORE,4
MUSCLEBLAZE Creatine,Classy product,Best product in the world sahil khanREAD MORE,5
MUSCLEBLAZE Creatine,Terrific purchase,Good productREAD MORE,5
MUSCLEBLAZE Creatine,Brilliant,This is by far the best supplement i used to gain muscles.READ MORE,5
MUSCLEBLAZE Creatine,Good quality product,"I have received a genuine product,, thankyou Flipkart,, will tell about its effect on body later onREAD MORE",4
MUSCLEBLAZE Creatine,Nice product,Good prodakt 👌👌👌READ MORE,4
MUSCLEBLAZE Creatine,Must buy!,Love the product but its taste lessREAD MORE,5
MUSCLEBLAZE Creatine,Excellent,Good productREAD MORE,5
MUSCLEBLAZE Creatine,Mind-blowing purchase,Best in the gameREAD MORE,5
MUSCLEBLAZE Creatine,Pretty good,NiceREAD MORE,4
HK_Vitals_Multivitamin_df,Terrific,GOT RESULTS IN JUST A WEEK FISH OIL AND MULTIVITAMIN PROVIDE YOU DAILY NUTRITION THIS COMBO IS THE BEST VALUE FOR MONEY IN THIS PRICE THERE IS NO OTHER BRAND THAT IS PROVIDING THE SAME PRODCUT WITH THE SAME QUALITYREAD MORE,5
HK_Vitals_Multivitamin_df,Perfect product!,"This is the best product if you want something in this range. There are better products than this but as the product gets better its price starts to rise. So, if you all looking for something in this proce range then Healthkart Fish Oil Tabs are the best. Whenever you buy fish oil product you just have to remember that the particular product gives you a minimum of 300 EPA+DHA, which in this case is given. The Healthkart 1000mg bottle gives you 60 softgel fish oil tabs with 180mg of EPA and 12...READ MORE",5
HK_Vitals_Multivitamin_df,Just wow!,"This is product is very good it helps in living healthy and gives great energy throughout the day. It is easy to swallow, and combo has great packaging. Being a gym enthusiastic person it is always recommend for athletes to have multivatimins as a supplement over the diet.READ MORE",5
HK_Vitals_Multivitamin_df,Nice product,Nice 😊READ MORE,4
HK_Vitals_Multivitamin_df,Pretty good,"This product is of good quality and comes in set of 2 boxes, one box containing 30 tablets of multivitamin and one box  containing 30 fish oil capsules.READ MORE",4
HK_Vitals_Multivitamin_df,Good,Satisfied in this priceREAD MORE,3
HK_Vitals_Multivitamin_df,Value-for-money,Product is goodREAD MORE,4
HK_Vitals_Multivitamin_df,Mind-blowing purchase,Good product 💪💪READ MORE,5
HK_Vitals_Multivitamin_df,Terrific,Better sleep!!!! I'm taking this pills since 1 week and I'm noticing one thing...even though I take a long nap in the afternoon after lunch....then also I am able to sleep at night properly after consuming fish oil with dinner....loved the product....must try.READ MORE,5
HK_Vitals_Multivitamin_df,Awesome,Both are  truly genuine and authentic product. I have received this products in the exact same condition the way it has been described  They were definitely high quality vitamins and fish oils and I felt like I was getting some benefit from themREAD MORE,5
HK_Vitals_Multivitamin_df,Nice product,Let's start to eat..READ MORE,4
HK_Vitals_Multivitamin_df,Best in the market!,Very good packaging and price is also best in the market .. using this since some time now I recommend this 👍READ MORE,5
HK_Vitals_Multivitamin_df,Decent product,Good prodectREAD MORE,3
HK_Vitals_Multivitamin_df,Value-for-money,Very nice protact thanks flipcartREAD MORE,4
HK_Vitals_Multivitamin_df,Best in the market!,Products is amzingREAD MORE,5
HK_Vitals_Multivitamin_df,Worthless,Not Find any Results So bad Products and Reviews are Also Fake.. Don't buy it.. 😡😡READ MORE,5
HK_Vitals_Multivitamin_df,Slightly disappointed,Very badREAD MORE,No rating
HK_Vitals_Multivitamin_df,Hated it!,"Pathetic product, I have no idea how it passed health tests.The moment I took one tablet my stomach started bloating . The fish oil tablet is even more work, the whole day you Will be burping fish order. Very very very bad experience.READ MORE",No rating
HK_Vitals_Multivitamin_df,Don't waste your money,Don't buy it. There is no use. Review after one month of use of the entire bottle.READ MORE,No rating
HK_Vitals_Multivitamin_df,Terrific,Awesome 👍READ MORE,No rating
HK_Vitals_Multivitamin_df,Excellent,"Good in taste, best in this rangeREAD MORE",5
HK_Vitals_Multivitamin_df,Unsatisfactory,I am using this product since 24 days I am suffering with skin allergy don't buy this productREAD MORE,5
HK_Vitals_Multivitamin_df,Excellent,Great combo with multivitamin and omega 3 benefits are awesome with all vital nutrients value for moneyREAD MORE,5
HK_Vitals_Multivitamin_df,Classy product,Amazing product I will highly recommend to anyone who are chasing for high quality of multivitamin and fish oil please try this product..READ MORE,5
HK_Vitals_Multivitamin_df,Waste of money!,"Horrible!! my honest opinion please don't use this suppliment it causes head pain, indigestion stomach pain acidity etc. If you're thinking about this product please exit from the page.!READ MORE",5
HK_Vitals_Multivitamin_df,Could be way better,Fish oil is not so pure as I have heard the fish oil/omega extracted from fresh fish are transparent tablets instead of yellowish....it's yellowish in colourREAD MORE,3
HK_Vitals_Multivitamin_df,Must buy!,Genuine 💯READ MORE,5
HK_Vitals_Multivitamin_df,Brilliant,Product is good👌👌👌READ MORE,No rating
HK_Vitals_Multivitamin_df,Fair,Nice productREAD MORE,No rating
HK_Vitals_Multivitamin_df,Simply awesome,Thanku Flipkart good pradactREAD MORE,No rating
HK_Vitals_Multivitamin_df,Good quality product,GoodREAD MORE,4
HK_Vitals_Multivitamin_df,Mind-blowing purchase,Love this multivitamin... It helps to improve immunity and reduces stress level... Fully satisfied... .. !!!READ MORE,5
HK_Vitals_Multivitamin_df,Highly recommended,"Today, due to a stressful life, we age faster than our biological age. Stress, fast foods, smoking, pollution, and alcohol are some of the causes of bad skin health. Vitamins and minerals play a very important role in taking good care of your skin and from these tablets I can complete my nutrition requirements.READ MORE",5
HK_Vitals_Multivitamin_df,Highly recommended,Effective product with affordable priceREAD MORE,5
HK_Vitals_Multivitamin_df,Highly recommended,It's too good  better to try itREAD MORE,5
HK_Vitals_Multivitamin_df,Slightly disappointed,Bad product West moneyREAD MORE,5
HK_Vitals_Multivitamin_df,Fabulous!,Good product. I am happy. Best offer.👍READ MORE,5
HK_Vitals_Multivitamin_df,Terrific,Very good productREAD MORE,5
HK_Vitals_Multivitamin_df,Worst experience ever!,Fish oil is just okay but multivitamin is trash feels like vomiting after 5 minutes eating thisREAD MORE,No rating
HK_Vitals_Multivitamin_df,Terrific,It really worksREAD MORE,No rating
HK_Vitals_Multivitamin_df,Brilliant,Awesome product I give it to my father from one month. He is feeling better n energeticREAD MORE,5
HK_Vitals_Multivitamin_df,Fair,"I was ameture in Gym when I ordered it. After consuming 7 days it really worked. But there are many good brands available, definitely you should try.READ MORE",3
HK_Vitals_Multivitamin_df,Classy product,ThanksREAD MORE,5
HK_Vitals_Multivitamin_df,Pretty good,Really good product must buyREAD MORE,4
HK_Vitals_Multivitamin_df,Very Good,GoodREAD MORE,4
HK_Vitals_Multivitamin_df,Good,GoodREAD MORE,3
HK_Vitals_Multivitamin_df,Pretty good,I think it's ok but then I will tell you experience after 15 daysREAD MORE,4
HK_Vitals_Multivitamin_df,Mind-blowing purchase,Best supplementREAD MORE,5
HK_Vitals_Multivitamin_df,Perfect product!,Good productREAD MORE,5
HK_Vitals_Multivitamin_df,Best in the market!,GoodREAD MORE,5
HK_Vitals_Multivitamin_df,Perfect product!,GoodREAD MORE,5
HK_Vitals_Multivitamin_df,Perfect product!,GoodREAD MORE,5
HK_Vitals_Multivitamin_df,Worthless,I recommend you to not buy theses multivitamin because it causes acid like effect in stomach and you will feel very uncomfortable fish oil is ok but there is something wrong with the multivitamin tablets.READ MORE,4
HK_Vitals_Multivitamin_df,Worth the money,Good multivitamin and 🐠🐋🐟🐠🐋🐟fish oilREAD MORE,5
HK_Vitals_Multivitamin_df,Worth every penny,Really suits me And has a very reasonable priceREAD MORE,5
HK_Vitals_Multivitamin_df,Mind-blowing purchase,good for healthREAD MORE,5
HK_Vitals_Multivitamin_df,Wonderful,It's a genuine productREAD MORE,5
HK_Vitals_Multivitamin_df,Terrific purchase,Best Multivitamin & Fish Oil in this Price!READ MORE,5
HK_Vitals_Multivitamin_df,Brilliant,Good for helthREAD MORE,5
HK_Vitals_Multivitamin_df,Simply awesome,Good for healthREAD MORE,No rating
HK_Vitals_Multivitamin_df,Great product,Best productREAD MORE,5
HK_Vitals_Multivitamin_df,Very poor,The EPA DPA levels which are mentioned in the description is so different..i mean it is so less. Don't buy it..i got my product and epa dha levels are so lessREAD MORE,5
HK_Vitals_Multivitamin_df,Excellent,Nice productREAD MORE,5
HK_Vitals_Multivitamin_df,Not recommended at all,Not goodREAD MORE,4
HK_Vitals_Multivitamin_df,Wonderful,😍super ❤️❤️❤️❤️🥰love itREAD MORE,5
HK_Vitals_Multivitamin_df,Delightful,GoodREAD MORE,5
HK_Vitals_Multivitamin_df,Awesome,Gud  resultREAD MORE,No rating
HK_Vitals_Multivitamin_df,Don't waste your money,This bad use use this items because if you not used regularly this can hertREAD MORE,No rating
HK_Vitals_Multivitamin_df,Perfect product!,Amezing ProductREAD MORE,No rating
HK_Vitals_Multivitamin_df,Hated it!,worst product  don't  buy it instead  eat fish thats way better it upsets stomach most reviews  are fakeREAD MORE,No rating
HK_Vitals_Multivitamin_df,Useless product,I don't get the result from this product ...it's waste of money I must say . Sorry HK vitals for this commentsREAD MORE,5
HK_Vitals_Multivitamin_df,Terrible product,Friends do not buy this product because it was not giving to u benifitREAD MORE,5
HK_Vitals_Multivitamin_df,Slightly disappointed,Multivitamin is giving a side effect to me its constantly decrease my blood pressure and one day i got faint also so nxt day i left the product and then i measured the bp its showing normal and in workout its also affecting me but after leaving it i am okk ok HK vitals look into thisREAD MORE,4
HK_Vitals_Multivitamin_df,Useless product,Very bad side effectREAD MORE,5
HK_Vitals_Multivitamin_df,Utterly Disappointed,Bad productREAD MORE,No rating
HK_Vitals_Multivitamin_df,Awesome,GoodREAD MORE,No rating
HK_Vitals_Multivitamin_df,Don't waste your money,WasteREAD MORE,No rating
HK_Vitals_Multivitamin_df,Super!,This product is too good .after taking this product i am feeling better than before.really this product is very useful.this product does increase our immunity and provide us daily vitamin which we have requirement .thanks Everybody please buy this product.READ MORE,No rating
HK_Vitals_Multivitamin_df,Wonderful,Awesome product 😍READ MORE,No rating
HK_Vitals_Multivitamin_df,Must buy!,Amezing productREAD MORE,No rating
HK_Vitals_Multivitamin_df,Super!,GoodREAD MORE,5
HK_Vitals_Multivitamin_df,Excellent,Good oneREAD MORE,5
HK_Vitals_Multivitamin_df,Really Nice,Good for healthREAD MORE,4
HK_Vitals_Multivitamin_df,Nice product,Hope this product gives good results...package is good.READ MORE,4
HK_Vitals_Multivitamin_df,Good,GoodREAD MORE,3
HK_Vitals_Multivitamin_df,Awesome,Good qualityREAD MORE,5
HK_Vitals_Multivitamin_df,Brilliant,Excellent Product QualityREAD MORE,5
HK_Vitals_Multivitamin_df,Good quality product,GoodREAD MORE,4
HK_Vitals_Multivitamin_df,Did not meet expectations,Waste productREAD MORE,4
HK_Vitals_Multivitamin_df,Nice product,Best combo supplement in this price range.READ MORE,No rating
HK_Vitals_Multivitamin_df,Wonderful,Value for moneyREAD MORE,4
HK_Vitals_Multivitamin_df,Terrific,GoodREAD MORE,5
HK_Vitals_Multivitamin_df,Not recommended at all,Not a good ...no result and bad reaction in body don't purchase this productREAD MORE,5
HK_Vitals_Multivitamin_df,Waste of money!,Wrost productREAD MORE,5
HK_Vitals_Multivitamin_df,Wonderful,Vare goodREAD MORE,5
HK_Vitals_Multivitamin_df,Brilliant,Better with priceREAD MORE,5
HK_Vitals_Multivitamin_df,Worth every penny,Good product  in Gym workoutREAD MORE,5
HK_Vitals_Multivitamin_df,Just wow!,supar fhast energy 💪READ MORE,5
HK_Vitals_Multivitamin_df,Great product,Is this product best for me and my health I'm yous is long time. You can leaving healthy Life is better for youREAD MORE,No rating
HK_Vitals_Multivitamin_df,Must buy!,Good productREAD MORE,No rating
HK_Vitals_Multivitamin_df,Must buy!,GoodREAD MORE,5
HK_Vitals_Multivitamin_df,Wonderful,NiceREAD MORE,5
HK_Vitals_Multivitamin_df,Fabulous!,Value for moneyREAD MORE,5
HK_Vitals_Multivitamin_df,Just wow!,I have been taking fish oil capsules and multivitamin tablets for several days and I feel much betterREAD MORE,5
HK_Vitals_Multivitamin_df,Must buy!,Amezing productREAD MORE,5
HK_Vitals_Multivitamin_df,Terrific,Realy very goodI am very happyREAD MORE,5
HK_Vitals_Multivitamin_df,Mind-blowing purchase,Best quality 🔥READ MORE,5
HK_Vitals_Multivitamin_df,Super!,Nice product helps in bone improvement and hair problemsREAD MORE,5
HK_Vitals_Multivitamin_df,Super!,This product is very good for health i like itREAD MORE,5
HK_Vitals_Multivitamin_df,Worth every penny,Good for health and wealthREAD MORE,5
HK_Vitals_Multivitamin_df,Awesome,ExcellentREAD MORE,5
HK_Vitals_Multivitamin_df,Classy product,Good product..READ MORE,5
HK_Vitals_Multivitamin_df,Super!,GoodREAD MORE,5
HK_Vitals_Multivitamin_df,Simply awesome,Good productREAD MORE,5
HK_Vitals_Multivitamin_df,Best in the market!,Nice 😊READ MORE,5
HK_Vitals_Multivitamin_df,Best in the market!,Nice product I am using this same since last yearREAD MORE,5
HK_Vitals_Multivitamin_df,Good quality product,Good for daily health 😄READ MORE,4
HK_Vitals_Multivitamin_df,Highly recommended,NicREAD MORE,5
HK_Vitals_Multivitamin_df,Nice product,GoodREAD MORE,4
HK_Vitals_Multivitamin_df,Highly recommended,SuperbREAD MORE,5
HK_Vitals_Multivitamin_df,Terrific,Nice 👍READ MORE,5
HK_Vitals_Multivitamin_df,Fabulous!,Good no side effectsREAD MORE,5
HK_Vitals_Multivitamin_df,Just wow!,GoodREAD MORE,5
HK_Vitals_Multivitamin_df,Brilliant,Good product. Both essential items at a low price.READ MORE,5
HK_Vitals_Multivitamin_df,Worth every penny,EffectiveREAD MORE,5
HK_Vitals_Multivitamin_df,Very Good,Good productREAD MORE,4
HK_Vitals_Multivitamin_df,Terrific purchase,Good one 🔥READ MORE,5
HK_Vitals_Multivitamin_df,Pretty good,Good  productREAD MORE,4
HK_Vitals_Multivitamin_df,Must buy!,Thanks flipkartREAD MORE,5
HK_Vitals_Multivitamin_df,Great product,Nice productREAD MORE,5
HK_Vitals_Multivitamin_df,Classy product,"Nice product, thanks to FlipkartREAD MORE",5
HK_Vitals_Multivitamin_df,Decent product,Not workingREAD MORE,3
HK_Vitals_Multivitamin_df,Awesome,Nice productsREAD MORE,5
HK_Vitals_Multivitamin_df,Worth the money,NiceREAD MORE,4
HK_Vitals_Multivitamin_df,Just wow!,Very good  😊😊READ MORE,5
HK_Vitals_Multivitamin_df,Nice product,Go for itREAD MORE,4
HK_Vitals_Multivitamin_df,Terrific purchase,GoodREAD MORE,5
HK_Vitals_Multivitamin_df,Perfect product!,Good 4 healthREAD MORE,5
HK_Vitals_Multivitamin_df,Must buy!,OkREAD MORE,5
HK_Vitals_Multivitamin_df,Good choice,Great product. I can see the changes after using one month only. Go for it.READ MORE,4
HK_Vitals_Multivitamin_df,Decent product,It's average productREAD MORE,3
HK_Vitals_Multivitamin_df,Terrific purchase,Good productREAD MORE,5
HK_Vitals_Multivitamin_df,Highly recommended,I found this product very good.READ MORE,5
HK_Vitals_Multivitamin_df,Terrific purchase,Good at this price. Take with big meal or you wont digest it by my experience.READ MORE,5
HK_Vitals_Multivitamin_df,Wonderful,All most gdREAD MORE,4
HK_Vitals_Multivitamin_df,Worst experience ever!,Worst peaseREAD MORE,5
HK_Vitals_Multivitamin_df,Worth every penny,Awesome .. highly recomendedREAD MORE,5
HK_Vitals_Multivitamin_df,Just wow!,GoodREAD MORE,5
HK_Vitals_Multivitamin_df,Wonderful,Good productREAD MORE,5
HK_Vitals_Multivitamin_df,Terrific purchase,Amazing product thanku🥰🥰READ MORE,No rating
HK_Vitals_Multivitamin_df,Highly recommended,Best product in best price you must tryREAD MORE,5
HK_Vitals_Multivitamin_df,Highly recommended,ExcellentREAD MORE,5
HK_Vitals_Multivitamin_df,Did not meet expectations,No resultREAD MORE,5
HK_Vitals_Multivitamin_df,Excellent,Nice good productREAD MORE,5
HK_Vitals_Multivitamin_df,Best in the market!,NiceREAD MORE,4
HK_Vitals_Multivitamin_df,Good quality product,Very good productREAD MORE,5
HK_Vitals_Multivitamin_df,Utterly Disappointed,Fish oil capsule is not good it got sticked with each other.READ MORE,5
HK_Vitals_Multivitamin_df,Classy product,BeautifulREAD MORE,No rating
HK_Vitals_Multivitamin_df,Perfect product!,Good results. I have been using since 2 months.READ MORE,No rating
HK_Vitals_Multivitamin_df,Bad quality,Not goodREAD MORE,No rating
HK_Vitals_Multivitamin_df,Decent product,GoodREAD MORE,3
HK_Vitals_Multivitamin_df,Brilliant,Good services and v good productREAD MORE,5
HK_Vitals_Multivitamin_df,Terrific,GoodREAD MORE,5
HK_Vitals_Multivitamin_df,Worth every penny,"Flipkart also good online purchase,i am very happy with Flipkart and I buying on Flipkart onlyREAD MORE",5
HK_Vitals_Multivitamin_df,Could be way better,not good tasteREAD MORE,5
HK_Vitals_Multivitamin_df,Terrific,GoodREAD MORE,5
HK_Vitals_Multivitamin_df,Super!,Great productREAD MORE,4
HK_Vitals_Multivitamin_df,Worth the money,NiceREAD MORE,4
HK_Vitals_Multivitamin_df,Worth the money,Good 💯😊READ MORE,5
